ligand_id,smiles,source,mol_weight,heavy_atoms,logp,hbd,hba,tpsa
CHEMBL41408,COc1ccc(-c2ccc(OCC(CN3C(=O)N(C)C(C)(C)C3=O)N(O)C=O)cc2)cc1,ChEMBL37_chemreps,441.484,32,2.63,1,6,99.62
CHEMBL41492,O=C(O)C(Cc1ccccc1)NP(=O)(O)O,ChEMBL37_chemreps,245.171,16,0.365,4,2,106.86
CHEMBL41410,CCC(=O)c1c(O)c2ccc(-c3ccncc3)cc2n(-c2ccc(F)cc2)c1=O,ChEMBL37_chemreps,388.398,29,4.49,1,5,72.19
CHEMBL41412,Cn1c(-c2ccc(F)cc2)nc(CCO)c1[N+](=O)[O-],ChEMBL37_chemreps,265.244,19,1.669,1,5,81.19
CHEMBL41414,CN1CCN(c2cc(-c3ccccc3)c3ccccc3c2)CC1,ChEMBL37_chemreps,302.421,23,4.259,0,2,6.48
CHEMBL41415,Cc1nccn1CC(=O)c1ccc2c(c1)Cc1ccccc1-2,ChEMBL37_chemreps,288.35,22,3.646,0,3,34.89
CHEMBL41336,CC(C)C[C@H](CC(=O)CCCCc1ccccc1)C(=O)N[C@H](C=O)CC(C)C,ChEMBL37_chemreps,387.564,28,4.751,1,3,63.24
CHEMBL41418,CC(=O)c1ccc2c(c1)N(C(C)=O)c1ccccc1S2,ChEMBL37_chemreps,283.352,20,4.038,0,3,37.38
CHEMBL41419,CC(COc1ccccc1)NC(=O)C(C#N)C(C)(C)C,ChEMBL37_chemreps,274.364,20,2.756,1,3,62.12
CHEMBL41420,CCN1CCOC2c3cccc(OC)c3CC[C@H]21,ChEMBL37_chemreps,247.338,18,2.403,0,3,21.7
CHEMBL42841,NCC1CC2c3ccccc3C1c1ccccc12,ChEMBL37_chemreps,235.33,18,3.242,1,1,26.02
CHEMBL42674,CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,ChEMBL37_chemreps,447.891,28,4.581,1,5,77.98
CHEMBL42675,CCCCCC/C(=N\OC)c1csc(S(N)(=O)=O)c1,ChEMBL37_chemreps,304.437,19,2.716,1,5,81.75
CHEMBL42679,O=C1CC(Cc2ccccc2)C(=O)N1OS(=O)(=O)c1ccc2ccccc2c1,ChEMBL37_chemreps,395.436,28,3.078,0,5,80.75
CHEMBL42594,CC12C=CC(=O)C=C1C[C@@H](SC(=O)c1ccccc1)C1C2C=CC2(C)C1CC[C@@]21CCC(=O)O1,ChEMBL37_chemreps,474.622,34,5.698,0,5,60.44
CHEMBL42595,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1,ChEMBL37_chemreps,402.344,27,4.24,0,4,51.96
CHEMBL42681,Cc1c(Cl)cc2c(c1Cl)CCN2C(=O)Nc1cccnc1,ChEMBL37_chemreps,322.195,21,4.291,1,2,45.23
CHEMBL42597,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(C(C)=O)cc1)C(C)=O,ChEMBL37_chemreps,527.621,39,4.534,2,5,100.73
CHEMBL42599,Cn1nnnc1-c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(-c2ccccc2)c1,ChEMBL37_chemreps,527.648,39,5.15,2,6,87.97
CHEMBL42604,NC(Cc1oc2ccccc2c1CP(=O)(O)O)C(=O)O,ChEMBL37_chemreps,299.219,20,1.065,4,4,133.99
CHEMBL42605,C/N=C(/S)C1=CC(C)(C)Oc2ccccc21,ChEMBL37_chemreps,233.336,16,3.199,1,2,21.59
CHEMBL42524,CCN(CC)CCCNc1nccc2c1c1cnccc1n2C,ChEMBL37_chemreps,311.433,23,3.265,1,5,45.98
CHEMBL42608,COc1ccc(C(=O)c2ccc(O)c(C(C)C(=O)O)c2)cc1,ChEMBL37_chemreps,300.31,22,2.82,2,4,83.83
CHEMBL42611,CC(C)(C)NC(=O)NC1CCN(CC(=O)NC2CCc3cc(F)ccc3C2Cc2cccnc2)CC1,ChEMBL37_chemreps,495.643,36,3.54,3,4,86.36
CHEMBL42529,CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,ChEMBL37_chemreps,295.299,21,-1.496,3,9,116.76
CHEMBL42614,Nc1n[nH]c(-c2ccnc(NCCCc3ccccc3)c2)n1,ChEMBL37_chemreps,294.362,22,2.494,3,5,92.51
CHEMBL42615,C[C@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2C,ChEMBL37_chemreps,231.339,17,2.546,1,2,23.47
CHEMBL42617,CC(C)C[C@H](CC(=O)C(c1ccccc1)c1ccccc1)C(=O)N[C@H](C=O)CC(C)C,ChEMBL37_chemreps,421.581,31,5.17,1,3,63.24
CHEMBL42452,CNC(=O)OCc1cc2c(cc1[N+](=O)[O-])NC(CNC(C)C)CC2,ChEMBL37_chemreps,336.392,24,2.175,3,6,105.53
CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,ChEMBL37_chemreps,424.497,31,2.573,2,5,95.94
CHEMBL42531,CCCN(c1ccncc1F)n1cc(C)c2cc(OC(=O)NC)ccc21,ChEMBL37_chemreps,356.401,26,3.882,1,5,59.39
CHEMBL42533,OC[C@@H]1C=C[C@H](n2cnc3ncnc(O)c32)O1,ChEMBL37_chemreps,234.215,17,-0.022,2,7,93.29
CHEMBL42537,COc1ccc(S(=O)(=O)C(CC(=O)NO)c2ccccc2)cc1,ChEMBL37_chemreps,335.381,23,2.106,2,5,92.7
CHEMBL42538,N=C(N)/N=C(\N)Nc1cccc([N+](=O)[O-])c1,ChEMBL37_chemreps,222.208,16,0.215,4,3,143.42
CHEMBL42542,O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,ChEMBL37_chemreps,258.23,18,-2.33,4,7,124.78
CHEMBL42543,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc([N+](=O)[O-])c(NC3CC3)cc21,ChEMBL37_chemreps,345.355,25,2.937,2,6,114.47
CHEMBL851,O=C(O)CCc1ccccc1,ChEMBL37_chemreps,150.177,11,1.704,1,1,37.3
CHEMBL41756,Cn1c(CC2=NCCN2)cc2ccccc21,ChEMBL37_chemreps,213.284,16,1.722,1,3,29.32
CHEMBL41848,CC(C)(C)Oc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,ChEMBL37_chemreps,543.469,35,4.136,2,5,113.01
CHEMBL41662,Cc1ccc(Cn2c(O)nc3c(N(C)C)nc(C(F)(F)F)nc32)cc1,ChEMBL37_chemreps,351.332,25,2.973,1,6,67.07
CHEMBL41759,CCCN(CCC)C1COc2c(cccc2C(=O)c2ccc(OC)cc2)C1,ChEMBL37_chemreps,367.489,27,4.352,0,4,38.77
CHEMBL41760,CC(C)(C)C(=O)OCSc1nc(-c2ccncc2)no1,ChEMBL37_chemreps,293.348,20,2.771,0,7,78.11
CHEMBL41761,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,ChEMBL37_chemreps,319.383,24,4.635,0,3,22.75
CHEMBL41576,O=C1NN(c2ccccc2)CC1Cc1cccs1,ChEMBL37_chemreps,258.346,18,2.458,1,3,32.34
CHEMBL41577,CC(C)NCC(O)COc1ccc(OCCOCCc2ccc(C#N)cc2)cc1,ChEMBL37_chemreps,398.503,29,2.934,2,6,83.74
CHEMBL41663,COC(=O)c1cc(OC)c(O)c(-c2cc(C(=O)OC)cc(OC)c2O)c1,ChEMBL37_chemreps,362.334,26,2.355,2,8,111.52
CHEMBL41664,CCCN(CC#CCCCC1SCCCS1)CCC,ChEMBL37_chemreps,299.549,19,4.478,0,3,3.24
CHEMBL41579,CC(C)NC[C@H](O)COc1ccccc1OCC(O)COc1ccccc1OC[C@@H](O)CNC(C)C,ChEMBL37_chemreps,506.64,36,1.981,5,9,121.67
CHEMBL41580,CS(=O)(=O)Nc1cccc(OCC(O)CN2CCC(c3ccccc3)CC2)c1,ChEMBL37_chemreps,404.532,28,2.677,2,5,78.87
CHEMBL41581,CCCCC(=O)NC1CCCc2c1c1ccccc1n2C,ChEMBL37_chemreps,284.403,21,3.862,1,2,34.03
CHEMBL41582,COCCC1CN(c2cccc(C(F)(F)F)c2)NC1=O,ChEMBL37_chemreps,288.269,20,2.209,1,3,41.57
CHEMBL41494,COc1ccc(-c2cn(Cc3ccccc3)c3ncnc(N)c23)cc1,ChEMBL37_chemreps,330.391,25,3.737,1,5,65.96
CHEMBL41495,Cc1c2ccccc2cc2c1ccc1c(O)c(O)ccc12,ChEMBL37_chemreps,274.319,21,4.866,2,2,40.46
CHEMBL41496,CCCC1OC(C(=O)NCCCN(C)C)=CC2=C1C(=O)c1ccccc1C2=O,ChEMBL37_chemreps,382.46,28,2.513,1,5,75.71
CHEMBL41583,CC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(C(C)=O)C2,ChEMBL37_chemreps,308.403,21,2.45,1,4,66.48
CHEMBL41497,CC(C)C[C@H](NC(=O)[C@@H](CC(=O)NO)C1CCCCC1)c1nc(-c2ccccc2)c[nH]1,ChEMBL37_chemreps,426.561,31,4.372,4,4,107.11
CHEMBL41498,CCOc1ccc(NC2=CC(=O)c3ncsc3C2=O)cc1,ChEMBL37_chemreps,300.339,21,2.917,1,6,68.29
CHEMBL41500,CC(C)CC(NP(=O)(O)O)C(=O)NC(Cc1ccccc1)C(=O)O,ChEMBL37_chemreps,358.331,24,0.895,5,3,135.96
CHEMBL41501,Oc1nc2cnccc2c(O)c1-c1cccc(Oc2ccccc2)c1,ChEMBL37_chemreps,330.343,25,4.5,2,5,75.47
CHEMBL41502,CCC(=O)O/N=C1/CC2(CCN(C)CC2)OC1C,ChEMBL37_chemreps,254.33,18,1.569,0,5,51.13
CHEMBL3311454,O=C(Nc1cccc(Nc2nc(-c3ccc4c(c3)OCO4)c3cc[nH]c3n2)c1)N1CCCC1,ChEMBL37_chemreps,442.479,33,4.725,3,6,104.4
CHEMBL41423,CCOP(=O)(OCC)OCN1C(=O)c2ccccc2S1(=O)=O,ChEMBL37_chemreps,349.301,22,1.986,0,7,99.21
CHEMBL41503,O=C(Nc1sc2c(c1C(=O)c1ccccc1Cl)CCN(C(=O)C1CC1)C2)c1cccnc1,ChEMBL37_chemreps,465.962,32,4.575,1,5,79.37
CHEMBL41504,CCCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,ChEMBL37_chemreps,296.322,22,3.216,2,4,74.6
CHEMBL41505,CC(=O)N[C@H](CCCCN)C(=O)N1CCCC(C(=O)NCCC(=O)O)C1,ChEMBL37_chemreps,370.45,26,-0.55,4,5,141.83
CHEMBL42680,CCCOc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,ChEMBL37_chemreps,298.346,22,2.421,1,5,72.8
CHEMBL42760,CCCCCNC(=O)Nc1c(C)cccc1OCCCn1cnc(-c2ccccc2)c1C(=O)OCC,ChEMBL37_chemreps,492.62,36,5.816,2,6,94.48
CHEMBL42761,CCN(CC)CCCCNc1[nH]cc(C)c2nc3ccncc3c1-2,ChEMBL37_chemreps,325.46,24,3.905,2,4,56.84
CHEMBL42762,O=C(CN1CCC(n2c(O)nc3ccccc32)CC1)NC1CCc2cc(O)ccc2C1Cc1cccnc1,ChEMBL37_chemreps,511.626,38,3.937,3,7,103.51
CHEMBL42683,O=C(O)CN1C(=O)[C@@H](N[C@@H](COCc2ccccc2)C(=O)O)CCc2ccccc21,ChEMBL37_chemreps,412.442,30,1.679,3,5,116.17
CHEMBL42684,Oc1nnnc2c1sc1nc(-c3ccccc3)ccc12,ChEMBL37_chemreps,280.312,20,3.007,1,6,71.79
CHEMBL42686,N=C(N)NCCCC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)N[C@@H](C(N)=O)c1ccccc1,ChEMBL37_chemreps,500.603,37,1.909,6,4,163.19
CHEMBL42687,CCOC(=O)c1cnc(C(F)(F)F)nc1NN1C(=O)C=CC1=O,ChEMBL37_chemreps,330.222,23,0.924,1,7,101.49
CHEMBL42688,CN(C(=O)CNC(=O)CCc1ccc(O)cc1)[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)O,ChEMBL37_chemreps,498.536,36,-0.172,5,6,165.14
CHEMBL42690,CN(C)c1ncnc2c1ncn2C1OC(CO)CC1F,ChEMBL37_chemreps,281.291,20,0.51,1,7,76.3
CHEMBL42607,CCCCC(C(=O)O)c1cc(C(=O)c2cccs2)ccc1O,ChEMBL37_chemreps,318.394,22,4.043,2,4,74.6
CHEMBL42692,CN1CCN(c2ccccc2Cl)CC1C1=NCCN1,ChEMBL37_chemreps,278.787,19,1.462,1,4,30.87
CHEMBL42694,Cc1cccc(-c2c(O)nc3cc(Cl)cnc3c2O)c1,ChEMBL37_chemreps,286.718,20,3.67,2,4,66.24
CHEMBL42612,NN1C(=O)c2c(c3c4cc(F)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccc(F)cc4c23)C1=O,ChEMBL37_chemreps,538.463,39,1.149,6,9,174.27
CHEMBL42613,O=C1N(CCCCCOc2ccc(-c3cccs3)cc2)CCN1c1ccncc1,ChEMBL37_chemreps,407.539,29,5.301,0,4,45.67
CHEMBL42698,Cc1cc(C)c2c(c1)COP(=O)(OCC1CCC(n3cnc4c(N)ncnc43)O1)O2,ChEMBL37_chemreps,431.389,30,3.437,1,10,123.61
CHEMBL42699,O=C(O)c1cc2c(o1)c1ccccc1n2-c1ccccc1,ChEMBL37_chemreps,277.279,21,4.075,1,3,55.37
CHEMBL42618,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2cccc(-c3cccs3)n2)CC1,ChEMBL37_chemreps,460.43,30,5.759,1,4,45.23
CHEMBL42620,CC(C)(C)OC(=O)NC1CCN(CC(=O)NC2CCc3cc(F)ccc3C2Cc2cccnc2)CC1,ChEMBL37_chemreps,496.627,36,3.967,2,5,83.56
CHEMBL42702,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cc3ccccc3cc2C(=O)O)n1,ChEMBL37_chemreps,526.574,38,4.599,3,6,144.38
CHEMBL42622,COc1ccccc1C1C(=O)c2ccccc2C1=O,ChEMBL37_chemreps,252.269,19,2.858,0,3,43.37
CHEMBL42623,O=C1CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)N1,ChEMBL37_chemreps,424.457,31,-0.607,5,5,136.63
CHEMBL42624,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,ChEMBL37_chemreps,284.267,21,2.19,2,5,83.83
CHEMBL42539,COc1cccc(OC)c1OCCNCC1Oc2ccccc2OC1c1ccc(C)cc1,ChEMBL37_chemreps,435.52,32,4.562,1,6,58.18
CHEMBL42626,CCN(Cc1ccc2nc(C)nc(O)c2c1)c1cnc(C(=O)N[C@H](CCC(=O)O)C(=O)O)s1,ChEMBL37_chemreps,473.511,33,2.175,4,9,165.84
CHEMBL42629,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,ChEMBL37_chemreps,243.35,18,2.738,2,2,32.26
CHEMBL42631,CCCCc1nc2ccn(CC(=O)O)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL37_chemreps,483.532,36,3.521,2,8,131.58
CHEMBL42632,C[C@H](Nc1ncnc2cc(F)c(F)cc12)C(c1ccccc1)c1ccccc1,ChEMBL37_chemreps,375.422,28,5.541,1,3,37.81
CHEMBL42719,CCOC(=O)c1cnc(C(F)(F)F)nc1NN1C(=O)C=C(C)C1=O,ChEMBL37_chemreps,344.249,24,1.314,1,7,101.49
CHEMBL41849,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,ChEMBL37_chemreps,292.382,22,3.402,1,3,38.05
CHEMBL41852,N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O,ChEMBL37_chemreps,292.291,21,0.221,3,4,120.93
CHEMBL41943,CC1(C)NC(=O)N(C[C@H](COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,ChEMBL37_chemreps,481.427,34,3.178,2,6,108.41
CHEMBL41944,CC1OC2(CCN(C)CC2)C2OCCOC12,ChEMBL37_chemreps,227.304,16,0.653,0,4,30.93
CHEMBL41763,CC1CC[C@H](C(C)C)[C@@H](O)C1,ChEMBL37_chemreps,156.269,11,2.44,1,1,20.23
CHEMBL41764,CCNC(=O)SCCOc1ccc(Oc2ccccc2)cc1,ChEMBL37_chemreps,317.41,22,4.32,1,4,47.56
CHEMBL41853,N=C(N)Nc1ccccc1Cl,ChEMBL37_chemreps,169.615,11,1.645,3,1,61.9
CHEMBL41856,Oc1ncc2c(n1)-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,ChEMBL37_chemreps,339.757,24,3.993,1,4,58.37
CHEMBL41858,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)n(Cc2ccccc2)c1=O,ChEMBL37_chemreps,357.37,26,1.325,1,7,122.22
CHEMBL41666,CCC1(c2ccccc2)OC(=O)N(C)C1=O,ChEMBL37_chemreps,219.24,16,1.901,0,3,46.61
CHEMBL41671,CCn1cc(C(N)=O)c(=O)c2ccc(-c3cccnc3)cc21,ChEMBL37_chemreps,293.326,22,2.182,1,4,77.98
CHEMBL41672,COCc1ccnc2c(NC(C)CCCN)cc(OC)c(Oc3cccc(C(F)(F)F)c3)c12,ChEMBL37_chemreps,463.5,33,5.74,2,6,78.63
CHEMBL41673,C[C@@H](NC(=O)C(CCCN=C(N)N)NC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1,ChEMBL37_chemreps,471.605,35,3.234,4,3,122.6
CHEMBL3309813,O=C(/C=C/c1ccc(O)c(O)c1)N1CCN(c2ccccc2Cl)CC1,ChEMBL37_chemreps,358.825,25,3.113,2,4,64.01
CHEMBL41584,CO[C@@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@H]1O,ChEMBL37_chemreps,242.231,17,-0.903,2,6,93.55
CHEMBL41586,CC(=O)Oc1cc(C(=O)OCCn2c([N+](=O)[O-])cnc2-c2ccc(F)cc2)cc(OC(C)=O)c1OC(C)=O,ChEMBL37_chemreps,529.433,38,3.23,0,12,166.16
CHEMBL41587,CC(C)NC[C@H](O)COc1ccc(OCCOCCOc2ccc(OC[C@@H](O)CNC(C)C)cc2)cc1,ChEMBL37_chemreps,520.667,37,2.636,4,9,110.67
CHEMBL41588,CO/C(=C\C=C\c1cc2cc(Cl)c(Cl)cc2[nH]1)C(=O)NCCCN1CCN(c2ncccn2)CC1,ChEMBL37_chemreps,515.445,35,4.137,2,6,86.38
CHEMBL41589,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,ChEMBL37_chemreps,406.269,27,5.213,0,5,70.19
CHEMBL41592,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1O,ChEMBL37_chemreps,300.442,22,4.688,1,2,37.3
CHEMBL3311455,COc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)nc2[nH]ccc12,ChEMBL37_chemreps,352.398,26,3.338,3,5,95.17
CHEMBL41506,CCn1cc(C(N)=O)c(=O)c2ccc(-c3c(C)cncc3C)cc21,ChEMBL37_chemreps,321.38,24,2.799,1,4,77.98
CHEMBL41507,COC1OC(C(=O)NCCC[S+](C)C)=CC2=C1C(=O)c1ccccc1C2=O,ChEMBL37_chemreps,388.465,27,1.633,1,5,81.7
CHEMBL41593,C[N+](C)(C)CC#CCOC(=O)Nc1ccc(Br)cc1,ChEMBL37_chemreps,326.214,19,2.707,1,2,38.33
CHEMBL41594,C[S+](C)CC#CCOC(=O)Nc1cccc(Cl)c1,ChEMBL37_chemreps,284.788,18,2.77,1,2,38.33
CHEMBL41595,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCC(C)(C)O,ChEMBL37_chemreps,357.882,24,2.143,3,5,87.82
CHEMBL42840,COCCNc1cc(-c2n[nH]c(N)n2)ccn1,ChEMBL37_chemreps,234.263,17,0.507,3,6,101.74
CHEMBL42764,CCCN(CCCOc1cccc(N)c1)CCc1ccccc1,ChEMBL37_chemreps,312.457,23,3.992,1,3,38.49
CHEMBL42765,CCCCCCNC(=O)Nc1c(OCCCn2cnc(-c3ccccc3)c2)cccc1N(C)C,ChEMBL37_chemreps,463.626,34,5.787,2,5,71.42
CHEMBL42766,CN(C)c1cccc(CNCC2(F)CCN(C(=O)c3cccc(Cl)c3)CC2)n1,ChEMBL37_chemreps,404.917,28,3.535,1,4,48.47
CHEMBL42691,O=[N+]([O-])c1ncnc2c1ncn2C1OC(CO)CC1F,ChEMBL37_chemreps,283.219,20,0.352,1,8,116.2
CHEMBL42770,O=C(Nc1ccc(C(=O)O)cc1)OCCC1c2ccccc2-c2ccccc21,ChEMBL37_chemreps,373.408,28,5.136,2,3,75.63
CHEMBL42771,COc1ccc(S(=O)(=O)C(CC(=O)NO)CC(C)CC(C)(C)C)cc1,ChEMBL37_chemreps,371.499,25,3.195,2,5,92.7
CHEMBL42773,CC1C(=O)Oc2ccc(C(=O)c3ccc(F)cc3)cc21,ChEMBL37_chemreps,270.259,20,3.079,0,3,43.37
CHEMBL42696,CCCCCCCCCCCCCCC(=O)COC1=C(O)C(=O)OC1C(O)CO,ChEMBL37_chemreps,414.539,29,3.712,3,7,113.29
CHEMBL42775,CCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL37_chemreps,496.575,37,3.134,1,8,114.59
CHEMBL42776,CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,ChEMBL37_chemreps,355.442,26,2.97,1,6,76.04
CHEMBL42700,Cc1cn(C2OC(COC(c3ccccc3)(c3ccccc3)c3ccccc3)C(F)C2F)c(=O)[nH]c1=O,ChEMBL37_chemreps,504.533,37,4.427,1,5,73.32
CHEMBL42701,C/N=C(/S)C1(c2cccnc2)CCCC/C1=C\COc1ccc([N+](=O)[O-])cc1,ChEMBL37_chemreps,397.5,28,4.765,1,5,77.62
CHEMBL42779,CCCOc1ccc(C(=O)CN2CCOCC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,ChEMBL37_chemreps,425.489,31,1.936,1,8,102.34
CHEMBL42780,COc1ccccc1N1CCN(CCN2Cc3ccccc3C2=O)CC1,ChEMBL37_chemreps,351.45,26,2.473,0,4,36.02
CHEMBL42705,COC(=O)c1nc(NCC(O)CO)cnc1[N+](=O)[O-],ChEMBL37_chemreps,272.217,19,-1.063,3,9,147.71
CHEMBL42785,CC(=O)Nc1nc(NC(CO)C(O)CO)c(Cl)nc1[N+](=O)[O-],ChEMBL37_chemreps,335.704,22,-0.877,5,9,170.74
CHEMBL42625,N=C(N)NCCCC(NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCc2ccccc2C1,ChEMBL37_chemreps,497.643,37,3.619,4,3,111.31
CHEMBL42706,O=C1C2CCCN2C(=O)N1CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,ChEMBL37_chemreps,410.44,29,2.644,0,4,47.1
CHEMBL42709,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,ChEMBL37_chemreps,415.824,27,4.167,1,4,77.98
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,ChEMBL37_chemreps,164.204,12,2.129,1,2,29.46
CHEMBL42711,COc1ccccc1N1CCN(CCn2c(=O)c3ccccc3c3ccccc32)CC1,ChEMBL37_chemreps,413.521,31,3.986,0,5,37.71
CHEMBL42630,CC(=O)Nc1nc(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],ChEMBL37_chemreps,305.678,20,-0.238,4,8,150.51
CHEMBL42713,CCCOc1ccccc1-c1nc2nc[nH]c2c(=O)[nH]1,ChEMBL37_chemreps,270.292,20,2.102,2,4,83.66
CHEMBL42716,CC(C)C[C@H](CC(=O)C1c2ccccc2Oc2ccccc21)C(=O)N[C@H](C=O)CC(C)C,ChEMBL37_chemreps,435.564,32,5.276,1,4,72.47
CHEMBL42720,CCCC1=CCCC=C1OCC(O)CNC(C)C,ChEMBL37_chemreps,253.386,18,2.766,2,3,41.49
CHEMBL42721,Oc1ccc(Cl)cc1Cn1c(O)nc2cc(Cl)c(Cl)cc21,ChEMBL37_chemreps,343.597,21,4.456,2,4,58.28
CHEMBL42801,Cc1c(CN(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,ChEMBL37_chemreps,386.492,27,4.057,0,4,42.31
CHEMBL41947,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)N)c3)C(=O)N3CCCCCC3)ccc2c1,ChEMBL37_chemreps,509.632,36,3.824,3,5,128.82
CHEMBL41859,CC1(C)Oc2cc3c(cc2[C@H](NC(=O)c2ccc(F)c(Cl)c2)[C@H]1O)C(=O)CCC3,ChEMBL37_chemreps,417.864,29,4.001,2,4,75.63
CHEMBL41948,C[C@H](Cc1ccc(OCP(=O)(O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ChEMBL37_chemreps,399.811,26,3.108,4,4,99.02
CHEMBL41949,NC(=O)c1[nH]nc(C2N[C@H](CO)[C@H](O)[C@@H]2O)c1N,ChEMBL37_chemreps,257.25,18,-3.182,7,7,170.51
CHEMBL41950,CCOC(=O)c1cnc2cc(C(F)(F)F)ccc2c1NCc1ccc(OC)c(Cl)c1,ChEMBL37_chemreps,438.833,30,5.704,1,5,60.45
CHEMBL3309639,CN(C)CCCNc1nc2ccc([N+](=O)[O-])cc2o1,ChEMBL37_chemreps,264.285,19,2.1,1,6,84.44
CHEMBL3309701,Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1,ChEMBL37_chemreps,340.225,22,4.862,1,2,21.26
CHEMBL41769,COc1cc(N)c(Cl)cc1C(=O)O[C@H]1CN2CCC1CC2,ChEMBL37_chemreps,310.781,21,2.182,1,5,64.79
CHEMBL1237068,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,ChEMBL37_chemreps,342.297,23,-5.396,8,11,189.53
CHEMBL41861,CN1c2c(Cl)cc(Cl)cc2CC1C1=NCCN1,ChEMBL37_chemreps,270.163,17,2.356,1,3,27.63
CHEMBL41862,Cc1cc(OCC2CCCN(C(=N)N)C2)cc(OS(=O)(=O)c2ccccc2Cl)c1,ChEMBL37_chemreps,437.949,29,3.4,2,5,105.71
CHEMBL41775,CCCc1c(OCC(O)CSc2ccc(C(=O)CCC(=O)O)c(F)c2)ccc(C(C)=O)c1O,ChEMBL37_chemreps,478.538,33,4.266,3,7,121.13
CHEMBL41776,Cc1ccc(-n2cc(C(N)=O)c(=O)c3ccc(-c4ccncc4)cc32)cc1,ChEMBL37_chemreps,355.397,27,3.46,1,4,77.98
CHEMBL41777,CCN(CC)CCN(C)C(=O)c1cc(Cl)c(N)cc1OC,ChEMBL37_chemreps,313.829,21,2.345,1,4,58.8
CHEMBL41778,O=C(O)c1ccc(-c2ccc3c(ccn3CC3CCCCC3)c2)cc1,ChEMBL37_chemreps,333.431,25,5.587,1,2,42.23
CHEMBL41779,CN(C)CC#CCN1CCCC1=O,ChEMBL37_chemreps,180.251,13,0.174,0,2,23.55
CHEMBL3309814,O=C(/C=C/c1ccc(O)c(O)c1)N1CCN(c2cccc(Cl)c2)CC1,ChEMBL37_chemreps,358.825,25,3.113,2,4,64.01
